article_name,country,revision_id,population,article_quality
Sugondo Djojopuspito,indonesia,717279057,265.2,Start
Soeprapto (governor),indonesia,717296678,265.2,Stub
Bustanil Arifin,indonesia,719547332,265.2,Stub
Biem Benyamin,indonesia,721646787,265.2,Stub
Marzuki Alie,indonesia,721815051,265.2,Start
Hendardji Supandji,indonesia,722301818,265.2,Start
Rieke Diah Pitaloka,indonesia,722641218,265.2,Stub
Ali Masykur Musa,indonesia,723076909,265.2,Start
Mukti Ali,indonesia,723415130,265.2,Stub
Paku Alam VIII,indonesia,723769062,265.2,Stub
Teten Masduki,indonesia,724300611,265.2,Stub
Haji Misbach,indonesia,724553500,265.2,Stub
Ben Mboi,indonesia,724659629,265.2,Stub
Frans Lebu Raya,indonesia,724659838,265.2,Stub
Hendrik Fernandez,indonesia,724823670,265.2,Stub
Jan Engelbert Tatengkeng,indonesia,726788784,265.2,Start
Dorodjatun Kuntjoro-Jakti,indonesia,726812554,265.2,Stub
Gatot Mangkoepradja,indonesia,728458265,265.2,Start
Adi Sasono,indonesia,737757966,265.2,Stub
List of female cabinet ministers of Indonesia,indonesia,738587046,265.2,Start
Gede Winasa,indonesia,738656752,265.2,Stub
Saifullah Yusuf,indonesia,739443256,265.2,Stub
Mardiyanto,indonesia,740468569,265.2,Stub
Alimuddin Daeng Matiro,indonesia,741114375,265.2,Stub
Abdul Latif Daeng Masikki,indonesia,741114701,265.2,Stub
S. Kabo,indonesia,741129050,265.2,Stub
Ngitung,indonesia,741360183,265.2,Stub
Ignatius Joseph Kasimo Hendrowahyono,indonesia,743796238,265.2,Stub
Freddy Numberi,indonesia,744585799,265.2,Stub
Prijono,indonesia,745781225,265.2,C
Salawati Daud,indonesia,745794574,265.2,Start
Imaduddin (ICMI),indonesia,747527278,265.2,Stub
Ibnu Sutowo,indonesia,747767825,265.2,C
Z.A. Ahmad (Indonesian politician),indonesia,749179850,265.2,Stub
Aleta Baun,indonesia,749724993,265.2,Start
Mukhamad Misbakhun,indonesia,750879814,265.2,Stub
Barnabas Suebu,indonesia,751468298,265.2,Stub
Muhammad Noer,indonesia,753140661,265.2,Stub
Ali Wardhana,indonesia,754220449,265.2,Stub
Darwin Zahedy Saleh,indonesia,756568796,265.2,Stub
Anis Matta,indonesia,756736321,265.2,Start
Achmad Asj'ari,indonesia,757936754,265.2,Stub
Djufrie Asmoredjo,indonesia,758314990,265.2,Stub
Abi Kusno Nachran,indonesia,759127419,265.2,Start
Oei Tjoe Tat,indonesia,759301550,265.2,Start
Soegiono,indonesia,759881916,265.2,Stub
A. Wahab,indonesia,762268368,265.2,Stub
Soemarno Sosroatmodjo,indonesia,762400487,265.2,Stub
Alvin Lie,indonesia,763156981,265.2,Stub
Likas Tarigan,indonesia,765345434,265.2,Stub
Marsillam Simanjuntak,indonesia,765345573,265.2,Stub
F.X. Hadi Rudyatmo,indonesia,766308579,265.2,Stub
S. K. Trimurti,indonesia,767656691,265.2,B
Sultan Hamid II,indonesia,767725667,265.2,C
Muhammad Syarifuddin,indonesia,768557391,265.2,Stub
Bob Hasan,indonesia,768725653,265.2,C
Arsul Sani,indonesia,769257953,265.2,Stub
Manahan Sitompul,indonesia,769265747,265.2,Stub
I Gusti Ketut Pudja,indonesia,770196421,265.2,Start
Masjchun Sofwan,indonesia,770261907,265.2,Stub
Rachmawati Sukarnoputri,indonesia,770581402,265.2,Start
Sukarjo Wiryopranoto,indonesia,771603311,265.2,Stub
Dada Rosada,indonesia,772157532,265.2,Stub
Azwar Anas,indonesia,773563428,265.2,Stub
Tio Tek Ho,indonesia,774082782,265.2,C
Anton Apriantono,indonesia,774244269,265.2,Stub
Muhammad Zainul Majdi,indonesia,775678499,265.2,Stub
Siauw Giok Tjhan,indonesia,776006765,265.2,Stub
Nugroho Wisnumurti,indonesia,776111639,265.2,Start
Satrio Budihardjo Joedono,indonesia,776813036,265.2,Stub
Jaka Singgih,indonesia,777504652,265.2,Start
Tutty Alawiyah,indonesia,777734076,265.2,Start
Ngurah Oka Ratmadi,indonesia,777989731,265.2,Stub
Anak Agung Bagus Suteja,indonesia,777992589,265.2,Stub
Sukarni,indonesia,781071895,265.2,GA
Nila Moeloek,indonesia,781113604,265.2,Stub
Alex Noerdin,indonesia,781879843,265.2,Stub
Ruslan Abdulgani,indonesia,781990644,265.2,Start
J. B. Sumarlin,indonesia,782348343,265.2,C
Daud Beureu'eh,indonesia,782576962,265.2,Start
I Made Mangku Pastika,indonesia,782583496,265.2,Stub
I Gede Ardhika,indonesia,782584739,265.2,Stub
Dewa Made Beratha,indonesia,782586359,265.2,Stub
Ida Bagus Mantra,indonesia,782588386,265.2,Stub
Anak Agung Gede Ngurah Puspayoga,indonesia,782592160,265.2,Start
Tjokorda Gde Raka Soekawati,indonesia,782592916,265.2,Start
Tjokorda Ngurah Wim Sukawati,indonesia,782593249,265.2,Start
Jero Wacik,indonesia,782594995,265.2,Stub
Nafsiah Mboi,indonesia,782617951,265.2,Start
Sidarto Danusubroto,indonesia,782619859,265.2,Stub
Joop Beek,indonesia,782729155,265.2,Start
Mudaffar Sjah,indonesia,783210810,265.2,Stub
Khofifah Indar Parawansa,indonesia,785259001,265.2,Start
Christiandy Sanjaya,indonesia,785364318,265.2,Stub
Bahder Djohan,indonesia,786066204,265.2,Start
M. H. Lukman,indonesia,787091037,265.2,Start
RE Nainggolan,indonesia,787276403,265.2,Start
Mustafa Abubakar,indonesia,787344075,265.2,Start
Template:Indonesia-poli-bio-book-stub,indonesia,787356710,265.2,Stub
A Diary of A Demonstrator,indonesia,787356733,265.2,Stub
Omar Dani,indonesia,787411469,265.2,Start
Probosutedjo,indonesia,787540124,265.2,Stub
Meutya Hafid,indonesia,787619667,265.2,C
Adjie Massaid,indonesia,787688628,265.2,Start
Rasuna Said,indonesia,787693787,265.2,Start
Ida Bagus Oka,indonesia,788000068,265.2,Stub
Marie Muhammad,indonesia,788659079,265.2,Stub
Soekiman Wirjosandjojo,indonesia,788677921,265.2,Stub
Antasari Azhar,indonesia,789385116,265.2,C
Armida Alisjahbana,indonesia,789745545,265.2,Start
Astrid Susanto,indonesia,790016464,265.2,Start
Subroto (politician),indonesia,791250515,265.2,Stub
Rizal Nurdin,indonesia,792330075,265.2,Start
Henk Ngantung,indonesia,792571925,265.2,Start
Jacob Prai,indonesia,792626648,265.2,Stub
El Tari,indonesia,793145699,265.2,Stub
Anwar Adnan Saleh,indonesia,793341456,265.2,Stub
Nur Alam,indonesia,793341720,265.2,Stub
Muhamad Chatib Basri,indonesia,793353035,265.2,Start
Sam Ratulangi,indonesia,793552931,265.2,Start
Charles Honoris,indonesia,793677481,265.2,Start
Hasballah M. Saad,indonesia,793711092,265.2,Stub
Ida Bagus Rai Mantra,indonesia,793964050,265.2,Stub
Soedarsono Hadisapoetro,indonesia,794358132,265.2,Stub
Satya Widya Yudha,indonesia,794415235,265.2,C
Burhanuddin Harahap,indonesia,795046037,265.2,Stub
Juwono Sudarsono,indonesia,795046228,265.2,Start
Idrus Marham,indonesia,795430254,265.2,Stub
Erna Witoelar,indonesia,795591791,265.2,Stub
Luhut Binsar Pandjaitan,indonesia,796128758,265.2,C
Bambang Hendarso Danuri,indonesia,796289145,265.2,Stub
Nurdin Halid,indonesia,796349404,265.2,C
Mari Elka Pangestu,indonesia,796891807,265.2,C
Salikin Hardjo,indonesia,797748092,265.2,Start
Ben Mang Reng Say,indonesia,797777427,265.2,C
H.S. Dillon,indonesia,798173848,265.2,Start
Ryamizard Ryacudu,indonesia,798746396,265.2,Stub
Alexander Andries Maramis,indonesia,798756726,265.2,GA
Irna Narulita,indonesia,798808873,265.2,Stub
Tri Rismaharini,indonesia,798828157,265.2,Start
Khouw Kim An,indonesia,798837376,265.2,GA
Patrialis Akbar,indonesia,798885556,265.2,C
Maria Ulfah Santoso,indonesia,798891601,265.2,GA
Dede Oetomo,indonesia,799460958,265.2,Start
Soekarwo,indonesia,799671021,265.2,Start
Raja Inal Siregar,indonesia,799880066,265.2,Stub
Siti Fadilah,indonesia,800176150,265.2,C
Siti Hardiyanti Rukmana,indonesia,800176163,265.2,Start
Abikusno Tjokrosujoso,indonesia,800457999,265.2,Start
Rustam Effendi,indonesia,800472835,265.2,C
Irman Gusman,indonesia,800661851,265.2,C
Sri Mulyani Indrawati,indonesia,800672774,265.2,GA
Mohammad Husni Thamrin,indonesia,800810901,265.2,C
Wahid Hasyim,indonesia,800825416,265.2,Stub
Yenny Wahid,indonesia,801312188,265.2,Start
Azwar Abubakar,indonesia,801381205,265.2,C
Fadli Zon,indonesia,801528874,265.2,C
Airin Rachmi Diany,indonesia,801589661,265.2,Start
Dita Indah Sari,indonesia,801700637,265.2,Stub
Ali Sadikin,indonesia,801847627,265.2,B
Eros Djarot,indonesia,801985722,265.2,C
Sophan Sophiaan,indonesia,802115596,265.2,C
Retno Marsudi,indonesia,802173843,265.2,Start
Hasyim Muzadi,indonesia,802668786,265.2,GA
Ratu Atut Chosiyah,indonesia,802669494,265.2,C
Faisal Basri,indonesia,802679670,265.2,Stub
Ernest Douwes Dekker,indonesia,802854632,265.2,C
Herman Johannes,indonesia,802854777,265.2,C
Oto Iskandar di Nata,indonesia,802855209,265.2,Stub
Teuku Nyak Arif,indonesia,802855428,265.2,C
Abdul Haris Nasution,indonesia,803287932,265.2,FA
Muhammad Rudi,indonesia,803346558,265.2,Stub
Mustofa Bisri,indonesia,803414235,265.2,Start
Dewa Cawu,indonesia,803415076,265.2,Start
Irwandi Yusuf,indonesia,803709392,265.2,C
Sutiyoso,indonesia,803737361,265.2,Start
Megawati Sukarnoputri,indonesia,803797669,265.2,C
Dzulmi Eldin,indonesia,803824147,265.2,Stub
Sunaryati Hartono,indonesia,803835406,265.2,Start
Susi Pudjiastuti,indonesia,803870918,265.2,C
Emilia Contessa,indonesia,803887860,265.2,Start
Endang Rahayu Sedyaningsih,indonesia,804084246,265.2,Start
Frans Seda,indonesia,804089204,265.2,Stub
Bambang Brodjonegoro,indonesia,804350590,265.2,Stub
Firdaus (Indonesian politician),indonesia,804418318,265.2,Stub
Setya Novanto,indonesia,804476925,265.2,C
G.A. Siwabessy,indonesia,804480422,265.2,C
Ahmad Jayadiningrat,indonesia,804503916,265.2,Start
Longki Djanggola,indonesia,804954850,265.2,Start
Rahmat Effendi,indonesia,805505999,265.2,Start
Rano Karno,indonesia,805553992,265.2,GA
Said Assagaff,indonesia,805554190,265.2,Stub
Frans Tutuhatunewa,indonesia,805600753,265.2,Stub
Mohammad Roem,indonesia,806015249,265.2,C
Susanto Tirtoprodjo,indonesia,806038510,265.2,Stub
Suharna Surapranata,indonesia,806345138,265.2,Stub
Phoa Liong Gie,indonesia,806627265,265.2,C
Mooryati Soedibyo,indonesia,806746268,265.2,Start
Poncke Princen,indonesia,806832736,265.2,B
Korrie Layun Rampan,indonesia,807049212,265.2,C
Basuki Tjahaja Purnama,indonesia,807360518,265.2,C
Djarot Saiful Hidayat,indonesia,807462231,265.2,C
Template:Madagascar-politician-stub,madagascar,439671509,26.3,Stub
Template:Madagascar-mayor-stub,madagascar,455961992,26.3,Stub
Horace Mann Thu-Jaune,madagascar,670134982,26.3,Stub
Lininy,madagascar,671483959,26.3,Stub
Rasoanaivo,madagascar,671895550,26.3,Stub
Christian Rémi Richard,madagascar,710866616,26.3,Stub
Azaly Ben Marofo,madagascar,712645424,26.3,Stub
Francisque Ravony,madagascar,714371017,26.3,Stub
Tahiry Mosa,madagascar,715475421,26.3,Stub
Template:MadagascarPMs,madagascar,716113129,26.3,Stub
Mamy Ranaivoniarivo,madagascar,716122985,26.3,Stub
Mahasumpo Raveloson,madagascar,720064810,26.3,Stub
Rainitsimbazafy,madagascar,721309335,26.3,Stub
Parson Zazaharivelo Rakotovazaha,madagascar,726598829,26.3,Stub
Bruno Rajaonson,madagascar,726598846,26.3,Stub
Bruno Josvah Randrianantenaina,madagascar,726598858,26.3,Stub
Rémi (politician),madagascar,726598895,26.3,Stub
Barijaona Andriambelosoa,madagascar,726598947,26.3,Stub
Jean-Claude Rakotonirina,madagascar,726599007,26.3,Stub
Bary Jacobson Hoyme Ratsimbazafy,madagascar,726599054,26.3,Stub
Gaston Rakotobezanahary,madagascar,726599155,26.3,Stub
Abdoul Fatah (Malagasy politician),madagascar,726599171,26.3,Stub
Hassan Aly,madagascar,726599183,26.3,Stub
Olivier Donat Andriamahefaparany,madagascar,726599216,26.3,Stub
Barison Claude Andriambololona,madagascar,726599225,26.3,Stub
Jean Paul Honoré Andrianantenaina,madagascar,726599241,26.3,Stub
Solofo Andrianjafimahatratra,madagascar,726599267,26.3,Stub
Jean David Baba,madagascar,726599328,26.3,Stub
André Baozandrivelo,madagascar,726599349,26.3,Stub
Bemamy Beriziky,madagascar,726599360,26.3,Stub
Jocelyn Borida,madagascar,726599396,26.3,Stub
Nizar Dramsy,madagascar,726599431,26.3,Stub
Botomananatsara,madagascar,726599472,26.3,Stub
Longin Louis Fanantera,madagascar,726599523,26.3,Stub
Razafitiana Auguste Jaonarison,madagascar,726599547,26.3,Stub
Félix Ramboahangison,madagascar,726599565,26.3,Stub
Anique Chantal Kembazanany,madagascar,726599577,26.3,Stub
Bernard Koto,madagascar,726599594,26.3,Stub
Janvier Maharangy,madagascar,726599651,26.3,Stub
Armand Mahatafa,madagascar,726599672,26.3,Stub
Clermont Gervais Mahazaka,madagascar,726599686,26.3,Stub
Norbert Mamangy,madagascar,726599697,26.3,Stub
Fabergé Gabriel Mamitiana,madagascar,726599708,26.3,Stub
Mampihao,madagascar,726599739,26.3,Stub
Bénoît Mamy,madagascar,726599766,26.3,Stub
Florent Parfait Mana,madagascar,726599783,26.3,Stub
Célestin Manasoa,madagascar,726599813,26.3,Stub
Rakoto Joseph Nirina Lamboarivel,madagascar,726599852,26.3,Stub
Louis Bernard Rakotomanga,madagascar,726599866,26.3,Stub
Martin Rafidison,madagascar,726599883,26.3,Stub
Andrianantoandro Raharinaivo,madagascar,726600077,26.3,Stub
Hery Setaharinaivomanjato Raharisaina,madagascar,726600128,26.3,Stub
Francis Tamisy Raharison,madagascar,726600152,26.3,Stub
William René Rakoto Mahefarinoro,madagascar,726600179,26.3,Stub
Joelison Emanoela Rakotoarimanana,madagascar,726600198,26.3,Stub
Andriantsilavo Frédéric Rakotomalala,madagascar,726600234,26.3,Stub
François Emile Rakotomalala,madagascar,726600247,26.3,Stub
Mamisoa Rakotomandimbindraibe,madagascar,726600263,26.3,Stub
Edmond Rodin Georges Rakotomanjato,madagascar,726600293,26.3,Stub
Joseph Rakotomazava,madagascar,726600307,26.3,Stub
Jean Ernest Rakotomiandrisoa,madagascar,726600325,26.3,Stub
Aimé Rakotondrajaona,madagascar,726600341,26.3,Stub
Lova Adrien Marie Rakotoniaina,madagascar,726600370,26.3,Stub
Harijaona Lovanantenaina Rakotonirina,madagascar,726600400,26.3,Stub
Joe Ernest Rakotonirina,madagascar,726600432,26.3,Stub
Jean Ernest Rakotonomenjanahary,madagascar,726600443,26.3,Stub
Hubert Rakotoson,madagascar,726600449,26.3,Stub
Raymond Rakotozandry,madagascar,726600463,26.3,Stub
Hajanirina Lanto Ramaherijaona,madagascar,726600497,26.3,Stub
Benjamin Ramamonjisoa,madagascar,726600558,26.3,Stub
Tsimisotry Ramanantsoa,madagascar,726600578,26.3,Stub
Todisaina Raymond Ramarolahy,madagascar,726600605,26.3,Stub
Jules Henri Randriamaholison,madagascar,726600653,26.3,Stub
José Martial Ranaivo,madagascar,726600673,26.3,Stub
Sylvestre Ranaivo,madagascar,726600711,26.3,Stub
Andrianavalona Fanomezanjaka Pierrot Ranaivoson,madagascar,726600725,26.3,Stub
Ramilison Randriamampianina,madagascar,726600751,26.3,Stub
Modeste Randriamanantena,madagascar,726600775,26.3,Stub
Rodolphe Gabriel Randriamanantena,madagascar,726600804,26.3,Stub
Félix Randriamandimbisoa,madagascar,726600833,26.3,Stub
Olivier Antonny José Randrianantenaina,madagascar,726608101,26.3,Stub
Armand Randrianarison,madagascar,726608110,26.3,Stub
Michel Randrianekena,madagascar,726608152,26.3,Stub
Guy Francis Randrianjafy,madagascar,726608164,26.3,Stub
Henri François Victor Randrianjatovo,madagascar,726608181,26.3,Stub
Andrianirina Marie Bruno Rakotoarisoa,madagascar,726608196,26.3,Stub
Léon Rasalama,madagascar,726608215,26.3,Stub
Elie Odon Fidèle Rasoanaivo,madagascar,726608246,26.3,Stub
Fidelis Justin Rasolonomenjanahary,madagascar,726608284,26.3,Stub
Georges Ratalata,madagascar,726608295,26.3,Stub
Georges Clément Ratsimbazafiarison,madagascar,726608313,26.3,Stub
Mamy Tiana Télésphore Gérard Ravelonanosy,madagascar,726608329,26.3,Stub
Jean Claude Chan Se,madagascar,726608415,26.3,Stub
Solofonantenaina Razoarimihaja,madagascar,726608422,26.3,Stub
Désiré Remahita,madagascar,726608430,26.3,Stub
André Rostand,madagascar,726608460,26.3,Stub
Mouhamed Sebany,madagascar,726608475,26.3,Stub
Bernard Tolia,madagascar,726608521,26.3,Stub
Jean Adrien Vanovason,madagascar,726608573,26.3,Stub
Rakotomandimby Stanislas Zafilahy,madagascar,726608641,26.3,Stub
Gérard Aristote Zaonarivelo,madagascar,726608666,26.3,Stub
Rémy Vincent Andrianjanaka,madagascar,726638985,26.3,Stub
Manasé Bezara,madagascar,726639089,26.3,Stub
Noël Rakotondramboa,madagascar,726639127,26.3,Stub
Raymond Ramandimbilahatra,madagascar,726639180,26.3,Stub
Jeannot Fernand,madagascar,726639364,26.3,Stub
Jean Chrysostome Randimbisoa,madagascar,726639412,26.3,Stub
Jean Baptiste Randriamaro,madagascar,726639434,26.3,Stub
Roland Ravatomanga,madagascar,726639512,26.3,Stub
René Razafiarison,madagascar,726639574,26.3,Stub
Berthin Telolahy,madagascar,726639631,26.3,Stub
Charles Ralazasoa,madagascar,728358675,26.3,Stub
Richard Andriamanjato,madagascar,730738023,26.3,Start
Benjamin Rabenorolahy,madagascar,733259177,26.3,Stub
Boniface Berthin Zakahely,madagascar,738990082,26.3,Stub
Fidson Mananjara,madagascar,738990100,26.3,Stub
Maolidy,madagascar,738990108,26.3,Stub
Jean de la Croix Ramambason,madagascar,738990120,26.3,Stub
Didier Léandre Tsiajotso,madagascar,738990604,26.3,Stub
Zafimiarina,madagascar,738990608,26.3,Stub
André Avison Tsitohery,madagascar,738990614,26.3,Stub
Christian Nestor Velo,madagascar,738990619,26.3,Stub
Marcel Velonirina,madagascar,738990625,26.3,Stub
Tovonanahary Rabetsitonta,madagascar,744565520,26.3,Stub
Monja Jaona,madagascar,746610349,26.3,C
Rainiharo,madagascar,746664825,26.3,Start
Jean Louis Robinson,madagascar,746665327,26.3,Stub
Zafilaza,madagascar,747783292,26.3,Stub
Eugène Mangalaza,madagascar,748925052,26.3,Start
Omer Beriziky,madagascar,748959445,26.3,Stub
Guy Razanamasy,madagascar,749886771,26.3,Start
Charles Sylvain Rabotoarison,madagascar,750529490,26.3,Stub
Albert Sylla,madagascar,751300283,26.3,C
Daniel Rajakoba,madagascar,753723667,26.3,Start
Monja Roindefo,madagascar,753789231,26.3,Start
Tantely Andrianarivo,madagascar,755154892,26.3,C
Pascal Rakotomavo,madagascar,755449518,26.3,Start
Albert Camille Vital,madagascar,755771030,26.3,Start
Jonah Parfait Prezaly,madagascar,755772491,26.3,Stub
Benja Razafimahaleo,madagascar,756102067,26.3,Stub
Eric Fadola Razafimandimby,madagascar,756409055,26.3,Stub
Jonah Ranaivo,madagascar,758494227,26.3,Stub
Ranavalona II,madagascar,761441904,26.3,B
Gilles Andriamahazo,madagascar,764323537,26.3,Stub
Rainivoninahitriniony,madagascar,764651280,26.3,C
Mayors' Association,madagascar,767866894,26.3,Stub
Roger Kolo,madagascar,769718831,26.3,Start
Jean Parfait Laurent Mafilaza,madagascar,776354413,26.3,Stub
Guy Arvely Dolsin,madagascar,782128166,26.3,Stub
Honoré N. Razafindramiandra,madagascar,782232126,26.3,C
Lantoniaina Rabenatoandro,madagascar,782232665,26.3,Stub
Christophe Samuel,madagascar,782234308,26.3,Stub
Jules Androkae,madagascar,782258404,26.3,Stub
Marcel Ranjeva,madagascar,783353817,26.3,Stub
Gilbert Annette,madagascar,783375076,26.3,Stub
Richard Ratsimandrava,madagascar,785300009,26.3,Start
Théodore Léonard Randriamanga,madagascar,785412451,26.3,Stub
Guy Randrianarisoa,madagascar,785787427,26.3,Start
Jean Ralaimongo,madagascar,786250327,26.3,C
Norbert Ratsirahonana,madagascar,787372152,26.3,Start
Zina Andrianarivelo-Razafy,madagascar,788065934,26.3,Stub
Jacques Sylla,madagascar,788426063,26.3,C
Ralijaona Laingo,madagascar,788826001,26.3,Stub
Pierre Ramampy,madagascar,788826041,26.3,Stub
Laurent Botokeky,madagascar,788827795,26.3,Stub
Prime Minister of Madagascar,madagascar,788923629,26.3,Start
Mayor of Antananarivo,madagascar,788929088,26.3,C
Christine Razanamahasoa,madagascar,789803954,26.3,Start
Lila Ratsifandrihamanana,madagascar,789804044,26.3,Start
Norovelomampionona Roberthine Rabetafika,madagascar,789804225,26.3,Stub
Gisèle Rabesahala,madagascar,789804267,26.3,C
Zalifa Bente Salim,madagascar,789804381,26.3,Stub
Yvonne Bezara,madagascar,789804528,26.3,Stub
Brigitte Lalanirina,madagascar,789804568,26.3,Stub
Lydia Aimée Vololona Rahantasoa,madagascar,789804619,26.3,Stub
Flore Maltine Ramarozatovo,madagascar,789804699,26.3,Stub
Francette Razafindrakoto Harifanja,madagascar,789804799,26.3,Stub
Aurélie Marie Augustine Razafinjato,madagascar,789804835,26.3,Stub
Blandine Rasoanamary Voizy,madagascar,789812973,26.3,Stub
Jeanne Razafiangy Dina Fotomanantena,madagascar,789813009,26.3,Stub
Eliane Rosa Naika,madagascar,789813126,26.3,Stub
Johanita Ndahimananjara,madagascar,789813214,26.3,Stub
Raharimampionona,madagascar,789813259,26.3,Stub
Emiline Rakotobe,madagascar,789813300,26.3,Stub
Ruffine Tsiranana,madagascar,789813516,26.3,Stub
Rainilaiarivony,madagascar,790032635,26.3,FA
Cécile Manorohanta,madagascar,790423229,26.3,Start
Bernard Ravelonjato,madagascar,791175426,26.3,Stub
Mamy Rakotoarivelo,madagascar,792968636,26.3,Stub
Jacky Mahafaly Tsiandopy,madagascar,793216890,26.3,Stub
Augustin Andriamananoro,madagascar,794749478,26.3,C
Monique Andréas Esoavelomandroso,madagascar,795727319,26.3,Start
Manahirana Leriva,madagascar,795848488,26.3,Stub
Lucien Xavier Michel-Andrianarahinjaka,madagascar,796484474,26.3,C
Marc Ravalomanana,madagascar,796894637,26.3,GA
Désiré Rakotoarijaona,madagascar,797510197,26.3,Stub
Arisoa Razafitrimo,madagascar,798181135,26.3,Stub
Hyppolite Ramaroson,madagascar,798265033,26.3,C
Jean André Soja,madagascar,799494098,26.3,Stub
Pety Rakotoniaina,madagascar,799515374,26.3,C
Maurisson Randrianarivony,madagascar,799671044,26.3,Stub
Charlie Rakotoariventiny,madagascar,799671786,26.3,Stub
Patrice Rakotoarimanana,madagascar,799673076,26.3,Stub
Jean Ravelonarivo,madagascar,799766793,26.3,Start
Olivier Mahafaly Solonandrasana,madagascar,799766825,26.3,Stub
Jonah Justin Pikulas,madagascar,799801004,26.3,Stub
Lazafeno,madagascar,799801427,26.3,Stub
Harinjatovo Rakotondramanana,madagascar,799823313,26.3,Stub
Roseline Emma Rasolovoahangy,madagascar,800004210,26.3,Start
